"created"	"state"	"total"	"total_char"	"active_rate"	"processid"	"app_name"	"category"	"title"	"file_name"
"2019/08/31 14:04"	"BROWSING"	"275"	"0"	"0.8"	"3580"	"sakura"	"editor"	"デスクトップ\無題3.txt - sakura 2.2.0.1  "	"無題3.txt"
"2019/08/31 14:05"	"BROWSING"	"90"	"0"	"0.9"	"3580"	"sakura"	"editor"	"デスクトップ\無題3.txt - sakura 2.2.0.1  "	"無題3.txt"
"2019/08/31 14:06"	"BROWSING"	"157"	"0"	"0.8"	"13960"	"sakura"	"editor"	"デスクトップ\無題5.txt - sakura 2.2.0.1  "	"無題5.txt"
"2019/08/31 14:07"	"BROWSING"	"355"	"0"	"0.6"	"3580"	"sakura"	"editor"	"デスクトップ\無題3.txt - sakura 2.2.0.1  "	"無題3.txt"
"2019/08/31 14:08"	"BROWSING"	"186"	"0"	"0.8"	"13960"	"sakura"	"editor"	"デスクトップ\無題5.ps1 - sakura 2.2.0.1  "	"無題5.ps1"
"2019/08/31 14:09"	"BROWSING"	"81"	"0"	"0.8"	"13960"	"sakura"	"editor"	"デスクトップ\無題5.ps1 - sakura 2.2.0.1  "	"無題5.ps1"
"2019/08/31 14:10"	"BROWSING"	"28"	"0"	"0.6"	"13960"	"sakura"	"editor"	"デスクトップ\無題5.ps1 - sakura 2.2.0.1  "	"無題5.ps1"
"2019/08/31 14:11"	"BROWSING"	"39"	"0"	"0.7"	"3580"	"sakura"	"editor"	"デスクトップ\無題3.txt - sakura 2.2.0.1  "	"無題3.txt"
"2019/08/31 14:12"	"BROWSING"	"148"	"0"	"1"	"3580"	"sakura"	"editor"	"デスクトップ\無題3.txt - sakura 2.2.0.1  "	"無題3.txt"
"2019/08/31 14:13"	"BROWSING"	"311"	"0"	"0.4"	"7460"	"explorer"	"filer"	"explorer"	""
"2019/08/31 14:14"	"BROWSING"	"13"	"0"	"0.7"	"7460"	"explorer"	"filer"	"explorer"	""
"2019/08/31 14:15"	"BROWSING"	"7"	"0"	"0.6"	"12332"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 14:16"	"BROWSING"	"103"	"0"	"1"	"12332"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 14:17"	"BROWSING"	"84"	"0"	"0.9"	"12332"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 14:18"	"BROWSING"	"143"	"0"	"0.9"	"12332"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 14:19"	"BROWSING"	"19"	"0"	"1"	"12332"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 14:20"	"BROWSING"	"179"	"0"	"0.7"	"8984"	"microsoft edge"	"browser"	"Misc-Powershell-Scripts/Get-BrowserData.ps1 at master · rvrsh3ll/Misc-Powershell-Scripts ‎- Microsoft Edge"	"BrowserData.ps1"
"2019/08/31 14:21"	"BROWSING"	"55"	"0"	"0.4"	"12572"	"sakura"	"editor"	"マイドキュメント\WindowsPowerShell\Get-BrowserHistoryData.ps1 - sakura 2.2.0.1  "	"BrowserHistoryData.ps1"
"2019/08/31 14:22"	"BROWSING"	"23"	"0"	"0.4"	"7460"	"explorer"	"filer"	"explorer"	""
"2019/08/31 14:23"	"BROWSING"	"17"	"0"	"0.6"	"14372"	"explorer"	"filer"	"wbs_backup"	""
"2019/08/31 14:24"	"BROWSING"	"72"	"0"	"0.9"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:25"	"BROWSING"	"4"	"0"	"0.9"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:26"	"BROWSING"	"14"	"0"	"0.9"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:27"	"BROWSING"	"17"	"0"	"1"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:28"	"BROWSING"	"3"	"0"	"1"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:29"	"BROWSING"	"110"	"0"	"1"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:30"	"BROWSING"	"42"	"0"	"1"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:31"	"BROWSING"	"12"	"0"	"1"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:32"	"NO_OPERATING"	"0"	"0"	"0.9"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:33"	"NO_OPERATING"	"0"	"0"	"1"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:34"	"BROWSING"	"2"	"0"	"1"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:35"	"NO_OPERATING"	"1"	"0"	"1"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:36"	"BROWSING"	"31"	"0"	"1"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:37"	"BROWSING"	"26"	"0"	"1"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:38"	"BROWSING"	"63"	"0"	"1"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:39"	"BROWSING"	"7"	"0"	"0.9"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:40"	"BROWSING"	"93"	"0"	"1"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:41"	"BROWSING"	"12"	"0"	"0.7"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Excel"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:42"	"BROWSING"	"7"	"0"	"1"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Saved"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:43"	"BROWSING"	"4"	"0"	"1"	"1060"	"excel"	"office"	"SSE19_SPP_WBS.xlsx - Saved"	"SSE19_SPP_WBS.xlsx"
"2019/08/31 14:44"	"NO_OPERATING"	"0"	"0"	"0.2"	"8984"	"microsoft edge"	"browser"	"New tab ‎- Microsoft Edge"	""
"2019/08/31 14:45"	"BROWSING"	"34"	"0"	"1"	"8984"	"microsoft edge"	"browser"	"PowerShell で JSON をファイル入出力 する - tech.guitarrapc.cóm ‎- Microsoft Edge"	""
"2019/08/31 14:46"	"NO_OPERATING"	"0"	"0"	"0.9"	"8984"	"microsoft edge"	"browser"	"PowerShell で JSON をファイル入出力 する - tech.guitarrapc.cóm ‎- Microsoft Edge"	""
"2019/08/31 14:47"	"BROWSING"	"2"	"0"	"0.4"	"15052"	"chrome"	"browser"	"chrome"	""
"2019/08/31 14:48"	"BROWSING"	"51"	"0"	"0.5"	"15052"	"chrome"	"browser"	"chrome"	""
"2019/08/31 14:49"	"BROWSING"	"60"	"0"	"0.5"	"8984"	"microsoft edge"	"browser"	"PowerShell/ハッシュからJSON,JSONからPSCustomObjectに変換する方法 - Windowsと暮らす ‎- Microsoft Edge"	""
"2019/08/31 14:50"	"BROWSING"	"50"	"0"	"0.4"	"4832"	"slack"	"chat"	"Slack | 03_雑談 | smartse-2019"	""
"2019/08/31 14:51"	"BROWSING"	"10"	"0"	"0.2"	"7460"	"explorer"	"filer"	"explorer"	""
"2019/08/31 19:20"	"BROWSING"	"6"	"0"	"0.8"	"14984"	"microsoft edge"	"browser"	"PomoDoneApp ‎- Microsoft Edge"	""
"2019/08/31 19:21"	"BROWSING"	"5"	"0"	"0.7"	"14984"	"microsoft edge"	"browser"	"Services ‎- Microsoft Edge"	""
"2019/08/31 19:22"	"BROWSING"	"5"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"Services ‎- Microsoft Edge"	""
"2019/08/31 19:23"	"BROWSING"	"122"	"0"	"0.4"	"14372"	"sakura"	"editor"	"マイドキュメント\memo\190831.md - sakura 2.2.0.1  "	"190831.md"
"2019/08/31 19:24"	"BROWSING"	"26"	"0"	"0.5"	"14984"	"microsoft edge"	"browser"	"Services ‎- Microsoft Edge"	""
"2019/08/31 19:25"	"BROWSING"	"90"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"PomoDoneApp ‎- Microsoft Edge"	""
"2019/08/31 19:26"	"BROWSING"	"11"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"PomoDoneApp ‎- Microsoft Edge"	""
"2019/08/31 19:27"	"BROWSING"	"22"	"0"	"0.7"	"14984"	"microsoft edge"	"browser"	"PomoDoneApp ‎- Microsoft Edge"	""
"2019/08/31 19:28"	"BROWSING"	"7"	"0"	"0.9"	"14984"	"microsoft edge"	"browser"	"PomoDoneApp ‎- Microsoft Edge"	""
"2019/08/31 19:29"	"BROWSING"	"7"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"PomoDoneApp ‎- Microsoft Edge"	""
"2019/08/31 19:30"	"BROWSING"	"3"	"0"	"0.7"	"14984"	"microsoft edge"	"browser"	"My Time Log - PomoDoneApp ‎- Microsoft Edge"	""
"2019/08/31 19:31"	"BROWSING"	"12"	"0"	"0.5"	"14984"	"microsoft edge"	"browser"	"My Time Log - PomoDoneApp ‎- Microsoft Edge"	""
"2019/08/31 19:32"	"BROWSING"	"18"	"0"	"0.4"	"14984"	"microsoft edge"	"browser"	"PomoDoneApp ‎- Microsoft Edge"	""
"2019/08/31 19:33"	"BROWSING"	"15"	"0"	"0.2"	"16068"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 19:34"	"BROWSING"	"5"	"0"	"1"	"16068"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 19:35"	"BROWSING"	"95"	"0"	"0.8"	"16068"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 19:36"	"logging"	"32"	"19"	"0.7"	"16068"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 19:37"	"BROWSING"	"4"	"0"	"0.9"	"2688"	"chrome"	"browser"	"1908-powershell-datetime - Jupyter Notebook - Google Chrome"	""
"2019/08/31 19:38"	"NO_OPERATING"	"0"	"0"	"1"	"2688"	"chrome"	"browser"	"1908-powershell-datetime - Jupyter Notebook - Google Chrome"	""
"2019/08/31 19:39"	"editor"	"94"	"66"	"0.8"	"848"	"sakura"	"editor"	"マイドキュメント\memo\190831.md - sakura 2.2.0.1  "	"190831.md"
"2019/08/31 19:40"	"browser"	"16"	"6"	"0.4"	"2688"	"chrome"	"browser"	"1908-powershell-datetime - Jupyter Notebook - Google Chrome"	""
"2019/08/31 19:41"	"BROWSING"	"14"	"0"	"0.7"	"16068"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 19:42"	"BROWSING"	"40"	"0"	"0.9"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 19:43"	"BROWSING"	"145"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 19:44"	"BROWSING"	"110"	"0"	"0.9"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 19:45"	"BROWSING"	"126"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 19:46"	"BROWSING"	"98"	"0"	"0.6"	"204"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 19:47"	"BROWSING"	"21"	"0"	"0.9"	"204"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 19:48"	"BROWSING"	"86"	"0"	"0.8"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 19:49"	"BROWSING"	"187"	"0"	"0.7"	"204"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 19:50"	"BROWSING"	"101"	"0"	"0.9"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 19:51"	"BROWSING"	"54"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 19:52"	"BROWSING"	"146"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 19:53"	"BROWSING"	"133"	"0"	"0.9"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 19:54"	"BROWSING"	"19"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 19:55"	"BROWSING"	"89"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 19:56"	"BROWSING"	"40"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 19:57"	"BROWSING"	"123"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 19:58"	"BROWSING"	"34"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 19:59"	"BROWSING"	"166"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:00"	"BROWSING"	"195"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:01"	"BROWSING"	"161"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:02"	"BROWSING"	"41"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:03"	"BROWSING"	"2"	"0"	"0.8"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:04"	"NO_OPERATING"	"0"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:05"	"BROWSING"	"11"	"0"	"0.7"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:06"	"BROWSING"	"103"	"0"	"0.9"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:07"	"BROWSING"	"110"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:08"	"BROWSING"	"61"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:09"	"BROWSING"	"91"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:10"	"BROWSING"	"52"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:11"	"BROWSING"	"38"	"0"	"0.8"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:12"	"BROWSING"	"77"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:13"	"BROWSING"	"193"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:14"	"BROWSING"	"110"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:15"	"BROWSING"	"115"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:16"	"BROWSING"	"249"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:17"	"BROWSING"	"197"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:18"	"BROWSING"	"58"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:19"	"BROWSING"	"189"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:20"	"BROWSING"	"183"	"0"	"0.9"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:21"	"BROWSING"	"269"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:22"	"BROWSING"	"311"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:23"	"BROWSING"	"96"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:24"	"BROWSING"	"136"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:25"	"BROWSING"	"188"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:26"	"BROWSING"	"3"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:27"	"BROWSING"	"29"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:28"	"BROWSING"	"192"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:29"	"BROWSING"	"104"	"0"	"0.9"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:30"	"BROWSING"	"40"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:31"	"BROWSING"	"202"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:32"	"BROWSING"	"27"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:33"	"BROWSING"	"43"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:34"	"BROWSING"	"86"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:35"	"BROWSING"	"3"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:36"	"BROWSING"	"374"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:37"	"BROWSING"	"69"	"0"	"0.5"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:38"	"BROWSING"	"26"	"0"	"0.9"	"204"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 20:39"	"BROWSING"	"55"	"0"	"1"	"204"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 20:40"	"BROWSING"	"217"	"0"	"0.9"	"204"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 20:41"	"BROWSING"	"24"	"0"	"0.5"	"16068"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 20:42"	"NO_OPERATING"	"0"	"0"	"1"	"16068"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 20:43"	"NO_OPERATING"	"0"	"0"	"1"	"16068"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 20:44"	"NO_OPERATING"	"0"	"0"	"0.6"	"16068"	"pomodoneapp"	"logging"	"PomoDoneApp"	""
"2019/08/31 20:45"	"NO_OPERATING"	"0"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:46"	"BROWSING"	"113"	"0"	"0.9"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:47"	"BROWSING"	"475"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:48"	"BROWSING"	"422"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:49"	"BROWSING"	"453"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:50"	"BROWSING"	"120"	"0"	"0.8"	"204"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 20:51"	"BROWSING"	"337"	"0"	"0.9"	"204"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 20:52"	"BROWSING"	"72"	"0"	"1"	"204"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 20:53"	"BROWSING"	"109"	"0"	"1"	"204"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 20:54"	"BROWSING"	"152"	"0"	"0.9"	"204"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 20:55"	"BROWSING"	"384"	"0"	"1"	"204"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 20:56"	"BROWSING"	"197"	"0"	"1"	"204"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 20:57"	"BROWSING"	"262"	"0"	"0.9"	"204"	"powershell_ise"	"terminal"	"Windows PowerShell ISE"	""
"2019/08/31 20:58"	"BROWSING"	"199"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 20:59"	"BROWSING"	"132"	"0"	"0.6"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 21:00"	"BROWSING"	"39"	"0"	"0.8"	"14984"	"microsoft edge"	"browser"	"Jupyter 知っておくと少し便利なTIPS集 - Qiita ‎- Microsoft Edge"	""
"2019/08/31 21:01"	"BROWSING"	"50"	"0"	"0.8"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 21:02"	"BROWSING"	"57"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 21:03"	"BROWSING"	"88"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 21:04"	"BROWSING"	"73"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 21:05"	"BROWSING"	"6"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 21:06"	"BROWSING"	"362"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 21:07"	"BROWSING"	"32"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 21:08"	"NO_OPERATING"	"0"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 21:09"	"NO_OPERATING"	"0"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 21:10"	"NO_OPERATING"	"0"	"0"	"0.9"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 21:11"	"BROWSING"	"98"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 21:12"	"BROWSING"	"50"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 21:13"	"BROWSING"	"108"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
"2019/08/31 21:14"	"BROWSING"	"102"	"0"	"1"	"14984"	"microsoft edge"	"browser"	"1908-powershell-hashtable - Jupyter Notebook ‎- Microsoft Edge"	""
